Time,bitfinex,bitflyer,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,kraken,others
2018-01-20 02:00:00 UTC,85.53333333333333,149.95,28.666666666666668,4.816666666666666,59.31666666666667,10.966666666666667,10.716666666666667,13.283333333333333,40.03333333333333,63.88333333333333
2018-01-20 03:00:00 UTC,91.8,170.43333333333334,22.633333333333333,6.95,61.25,10.016666666666667,13.583333333333334,19.816666666666666,44.4,57.45
2018-01-20 04:00:00 UTC,177.96666666666667,185.35,62.083333333333336,17.1,150.48333333333332,25.566666666666666,29.45,27.533333333333335,92.3,94.5
2018-01-20 05:00:00 UTC,238.55,259.35,108.68333333333334,31.266666666666666,239.43333333333334,42.03333333333333,38.06666666666667,38.833333333333336,138.28333333333333,141.75
2018-01-20 06:00:00 UTC,162.46666666666667,192.46666666666667,54.86666666666667,10.95,141.18333333333334,27.683333333333334,19.266666666666666,21.6,88.05,83.58333333333333
2018-01-20 07:00:00 UTC,97.26666666666667,176.15,48.78333333333333,11.8,96.95,26.6,10.05,17.0,68.68333333333334,68.73333333333333
2018-01-20 08:00:00 UTC,109.23333333333333,204.01666666666668,54.0,14.65,109.81666666666666,32.483333333333334,25.05,21.25,85.0,77.70000000000002
2018-01-20 09:00:00 UTC,115.06666666666666,232.71666666666667,48.06666666666667,13.466666666666667,104.95,52.733333333333334,11.7,18.016666666666666,86.3,73.53333333333333
2018-01-20 10:00:00 UTC,82.78333333333333,146.05,37.65,7.966666666666667,67.46666666666667,26.933333333333334,7.95,19.416666666666668,61.21666666666667,66.78333333333333
2018-01-20 11:00:00 UTC,101.23333333333333,119.73333333333333,31.983333333333334,8.25,84.25,22.433333333333334,8.65,20.183333333333334,81.51666666666667,61.65000000000001
2018-01-20 12:00:00 UTC,92.06666666666666,153.83333333333334,36.45,6.516666666666667,79.46666666666667,18.433333333333334,10.6,25.233333333333334,80.33333333333333,65.35000000000001
2018-01-20 13:00:00 UTC,112.16666666666667,142.51666666666668,28.85,9.216666666666667,75.48333333333333,20.2,8.2,27.316666666666666,76.63333333333334,68.10000000000001
2018-01-20 14:00:00 UTC,97.0,162.01666666666668,31.95,7.583333333333333,85.98333333333333,22.5,14.6,21.65,90.35,57.98333333333334
2018-01-20 15:00:00 UTC,87.96666666666667,151.56666666666666,31.683333333333334,5.683333333333334,67.26666666666667,27.666666666666668,13.85,18.15,83.98333333333333,64.36666666666666
2018-01-20 16:00:00 UTC,119.76666666666667,203.5,47.38333333333333,9.633333333333333,115.65,31.85,16.766666666666666,22.833333333333332,89.0,65.16666666666666
2018-01-20 17:00:00 UTC,135.38333333333333,160.25,49.333333333333336,12.45,146.15,23.033333333333335,13.45,24.35,121.11666666666666,76.23333333333333
2018-01-20 18:00:00 UTC,127.56666666666666,126.16666666666667,41.31666666666667,10.816666666666666,127.13333333333334,27.133333333333333,23.316666666666666,20.933333333333334,103.01666666666667,62.5
2018-01-20 19:00:00 UTC,112.5,80.83333333333333,42.15,9.216666666666667,115.98333333333333,32.11666666666667,27.85,22.6,105.21666666666667,61.3
2018-01-20 20:00:00 UTC,81.26666666666667,91.3,33.35,6.066666666666666,82.96666666666667,27.2,17.783333333333335,22.216666666666665,87.45,50.03333333333333
2018-01-20 21:00:00 UTC,59.65,100.01666666666667,21.316666666666666,8.883333333333333,68.35,17.566666666666666,19.65,16.833333333333332,57.45,43.400000000000006
2018-01-20 22:00:00 UTC,79.55,113.78333333333333,31.616666666666667,8.316666666666666,72.41666666666667,13.75,13.583333333333334,16.666666666666668,79.95,48.3
2018-01-20 23:00:00 UTC,69.1,101.98333333333333,30.3,5.2,61.61666666666667,8.75,13.283333333333333,19.7,61.483333333333334,43.38333333333333
2018-01-21 00:00:00 UTC,137.4,140.61666666666667,47.93333333333333,12.533333333333333,122.31666666666666,22.75,25.666666666666668,30.1,97.81666666666666,56.916666666666664
2018-01-21 01:00:00 UTC,86.28333333333333,154.53333333333333,33.266666666666666,6.316666666666666,64.03333333333333,12.366666666666667,6.7,22.966666666666665,62.11666666666667,42.18333333333333
2018-01-21 02:00:00 UTC,83.05,115.15,17.383333333333333,4.833333333333333,48.21666666666667,8.883333333333333,,20.433333333333334,51.18333333333333,38.93333333333333
2018-01-21 03:00:00 UTC,78.56666666666666,124.38333333333334,25.25,4.4,43.56666666666667,8.7,,19.55,39.983333333333334,37.266666666666666
2018-01-21 04:00:00 UTC,133.95,138.15,32.35,7.916666666666667,76.46666666666667,13.433333333333334,15.75,19.733333333333334,52.56666666666667,48.45
2018-01-21 05:00:00 UTC,157.65,173.56666666666666,46.9,14.083333333333334,80.66666666666667,21.2,28.116666666666667,21.783333333333335,70.28333333333333,71.06666666666665
2018-01-21 06:00:00 UTC,126.23333333333333,119.86666666666666,36.8,9.783333333333333,78.23333333333333,30.916666666666668,21.6,20.183333333333334,65.5,75.63333333333333
2018-01-21 07:00:00 UTC,185.6,162.95,59.93333333333333,19.783333333333335,119.76666666666667,70.3,27.283333333333335,24.516666666666666,133.91666666666666,99.18333333333334
2018-01-21 08:00:00 UTC,127.75,130.68333333333334,44.166666666666664,11.633333333333333,74.58333333333333,52.733333333333334,21.1,19.1,102.93333333333334,55.83333333333333
2018-01-21 09:00:00 UTC,139.5,146.88333333333333,60.65,11.066666666666666,94.98333333333333,26.533333333333335,26.883333333333333,22.183333333333334,98.06666666666666,65.7
2018-01-21 10:00:00 UTC,82.71666666666667,103.65,39.85,8.533333333333333,62.516666666666666,21.683333333333334,14.216666666666667,16.35,78.46666666666667,50.21666666666667
2018-01-21 11:00:00 UTC,77.31666666666666,139.48333333333332,43.3,12.583333333333334,66.28333333333333,32.1,21.95,20.683333333333334,84.61666666666666,48.1
2018-01-21 12:00:00 UTC,96.03333333333333,127.1,38.03333333333333,11.05,66.5,25.833333333333332,11.7,21.966666666666665,89.61666666666666,56.01666666666667
2018-01-21 13:00:00 UTC,73.65,124.85,41.2,8.283333333333333,69.33333333333333,15.216666666666667,9.866666666666667,18.316666666666666,83.08333333333333,47.5
2018-01-21 14:00:00 UTC,116.71666666666667,134.18333333333334,52.6,12.883333333333333,103.01666666666667,32.43333333333333,27.883333333333333,25.0,99.98333333333333,71.41666666666667
2018-01-21 15:00:00 UTC,120.75,192.75,48.766666666666666,11.316666666666666,111.13333333333334,26.383333333333333,23.466666666666665,34.65,92.26666666666667,74.93333333333334
2018-01-21 16:00:00 UTC,206.25,174.53333333333333,99.51666666666667,22.85,218.83333333333334,50.45,38.28333333333333,34.666666666666664,201.73333333333332,105.51666666666667
2018-01-21 17:00:00 UTC,169.78333333333333,84.55,66.01666666666667,13.766666666666667,136.35,26.266666666666666,26.233333333333334,32.166666666666664,123.43333333333334,68.38333333333334
2018-01-21 18:00:00 UTC,88.58333333333333,58.65,46.65,8.083333333333334,91.03333333333333,21.216666666666665,21.816666666666666,19.8,92.16666666666667,47.783333333333346
2018-01-21 19:00:00 UTC,94.36666666666666,51.016666666666666,48.0,10.0,107.73333333333333,18.666666666666668,28.266666666666666,18.433333333333334,104.46666666666667,46.5
2018-01-21 20:00:00 UTC,140.36666666666667,84.75,55.28333333333333,12.783333333333333,139.06666666666666,20.083333333333332,30.366666666666667,20.683333333333334,114.41666666666667,64.1
2018-01-21 21:00:00 UTC,135.73333333333332,98.23333333333333,45.15,7.366666666666667,109.5,15.1,32.983333333333334,17.2,112.95,50.85000000000001
2018-01-21 22:00:00 UTC,80.91666666666667,81.91666666666667,41.56666666666667,9.65,88.63333333333334,20.333333333333332,17.266666666666666,15.483333333333333,81.71666666666667,40.79999999999999
2018-01-21 23:00:00 UTC,81.93333333333334,89.75,37.083333333333336,7.5,75.4,7.3,23.3,17.15,69.48333333333333,36.6
2018-01-22 00:00:00 UTC,111.0,134.05,36.016666666666666,7.383333333333333,90.96666666666667,11.866666666666667,24.933333333333334,21.15,73.71666666666667,44.66666666666667
2018-01-22 01:00:00 UTC,86.63333333333334,131.63333333333333,25.216666666666665,5.05,75.1,8.333333333333334,17.916666666666668,19.55,58.333333333333336,39.933333333333344
2018-01-22 02:00:00 UTC,111.3,179.0,31.7,6.1,71.0,9.983333333333333,17.766666666666666,21.15,50.11666666666667,48.60000000000001
2018-01-22 03:00:00 UTC,63.65,122.58333333333333,22.4,2.4,36.86666666666667,6.966666666666667,12.566666666666666,11.433333333333334,48.7,34.24999999999999
2018-01-22 04:00:00 UTC,94.51666666666667,157.61666666666667,30.45,6.466666666666667,58.833333333333336,11.65,22.966666666666665,15.4,48.63333333333333,47.266666666666666
2018-01-22 05:00:00 UTC,96.68333333333334,140.83333333333334,26.016666666666666,6.15,50.46666666666667,10.266666666666667,17.95,14.216666666666667,53.733333333333334,39.849999999999994
2018-01-22 06:00:00 UTC,86.0,111.93333333333334,27.75,5.5,45.483333333333334,14.25,11.716666666666667,13.216666666666667,56.28333333333333,64.68333333333334
2018-01-22 07:00:00 UTC,116.08333333333333,95.01666666666667,47.46666666666667,8.766666666666667,52.45,16.383333333333333,16.266666666666666,16.65,104.53333333333333,58.73333333333332
2018-01-22 08:00:00 UTC,105.18333333333334,139.53333333333333,58.166666666666664,11.35,81.4,19.633333333333333,16.35,17.833333333333332,118.58333333333333,64.46666666666667
2018-01-22 09:00:00 UTC,66.1,124.73333333333333,40.21666666666667,8.333333333333334,68.38333333333334,18.45,12.566666666666666,13.533333333333333,105.05,52.983333333333334
